"NetDemand","wM","wM_s95","Posan","Dow","Trend","NetDemand.48","Holy","Year","Date","Time"
35247,16.1874834313517,13.5080213297071,0.741138192819225,6,0.498743953329043,0.424312563651514,1,2013,2013-09-28,"12:00:00"
34366,15.5399222602955,14.0441106406998,0.743878075232605,7,0.499242219777026,0.196879918526062,1,2013,2013-09-29,"12:00:00"
40135,15.7709761352941,14.3767709208229,0.746617957645984,1,0.499740486225009,0.156096657716878,1,2013,2013-09-30,"12:00:00"
40470,14.8767915136588,13.5102082470918,0.749357840059364,2,0.500238752672992,0.423155263401537,1,2013,2013-10-01,"12:00:00"
41371,14.548995609918,14.3001059535476,0.752097722472744,3,0.500737019120975,0.438663086751227,1,2013,2013-10-02,"12:00:00"
41120,16.6410649365804,15.397411706821,0.754837604886124,4,0.501235285568958,0.480372187760393,1,2013,2013-10-03,"12:00:00"
40814,17.3537160466296,17.0574569995167,0.757577487299503,5,0.501733552016941,0.468752893250625,1,2013,2013-10-04,"12:00:00"
35142,15.973935271606,15.1682521071716,0.760317369712883,6,0.502231818464924,0.454587538190908,1,2013,2013-10-05,"12:00:00"
34334,16.3788357267693,12.848423979422,0.763057252126263,7,0.502730084912907,0.19201925747616,1,2013,2013-10-06,"12:00:00"
40519,15.6404180761164,13.5713658594538,0.765797134539643,1,0.50322835136089,0.154615313396908,1,2013,2013-10-07,"12:00:00"
40564,17.2403107302837,15.1874840443979,0.768537016953022,2,0.503726617808873,0.440931395241181,1,2013,2013-10-08,"12:00:00"
40477,14.2571489191896,14.28662896671,0.771276899366402,3,0.504224884256856,0.44301453569114,1,2013,2013-10-09,"12:00:00"
40902,10.112383684473,9.41597127594865,0.774016781779782,4,0.504723150704839,0.43898713082122,1,2013,2013-10-10,"12:00:00"
41397,11.8773045243606,9.66523812876323,0.776756664193162,5,0.505221417152822,0.458661235070827,1,2013,2013-10-11,"12:00:00"
36793,12.0253111233841,11.1244115966483,0.779496546606541,6,0.505719683600806,0.481575780020368,1,2013,2013-10-12,"12:00:00"
37797,10.8367595335442,10.6252561202253,0.782236429019921,7,0.506217950048789,0.268447365984631,1,2013,2013-10-13,"12:00:00"
42855,10.2232748380007,9.59183043123207,0.784976311433301,1,0.506716216496772,0.314924544023702,1,2013,2013-10-14,"12:00:00"
42258,10.8028244045925,9.41484747798035,0.787716193846681,2,0.507214482944755,0.549069530599019,1,2013,2013-10-15,"12:00:00"
43284,10.1726250895613,8.82158284357126,0.790456076260061,3,0.507712749392738,0.521433200629571,1,2013,2013-10-16,"12:00:00"
41828,14.6766214477712,12.2407185388023,0.79319595867344,4,0.508211015840721,0.568928802888621,1,2013,2013-10-17,"12:00:00"
41961,13.3450635241153,11.9433041460236,0.79593584108682,5,0.508709282288704,0.501527636329969,1,2013,2013-10-18,"12:00:00"
36620,15.8866492388277,13.8787190157377,0.7986757235002,6,0.509207548736687,0.507684473659846,1,2013,2013-10-19,"12:00:00"
35643,14.211526607475,13.770488340887,0.80141560591358,7,0.50970581518467,0.260438848254791,1,2013,2013-10-20,"12:00:00"
42173,15.0093383681866,13.6295824327768,0.804155488326959,1,0.510204081632653,0.215211554485696,1,2013,2013-10-21,"12:00:00"
41871,15.9756556770659,16.0162816059447,0.806895370740339,2,0.510702348080636,0.51749837977965,1,2013,2013-10-22,"12:00:00"
40978,15.0116288626074,14.6531858234874,0.809635253153719,3,0.511200614528619,0.50351819275993,1,2013,2013-10-23,"12:00:00"
41850,12.4350598745493,9.95486280153134,0.812375135567099,4,0.511698880976602,0.462179427830756,1,2013,2013-10-24,"12:00:00"
41056,16.5542896166252,13.572343450357,0.815115017980478,5,0.512197147424585,0.502546060549949,1,2013,2013-10-25,"12:00:00"
35784,15.474854068402,14.8255655143031,0.817854900393858,6,0.512695413872568,0.465790204610684,1,2013,2013-10-26,"12:00:00"
35252,14.4820320588015,13.0025207999049,0.820594782807238,7,0.513214441422551,0.185816128136284,1,2013,2013-10-27,"12:00:00"
40918,12.4738432835213,12.5698558138228,0.823334665220618,1,0.513712707870534,0.197111378576058,1,2013,2013-10-28,"12:00:00"
41917,10.9799298612279,9.40794704006379,0.826074547633997,2,0.514210974318517,0.459401907230812,1,2013,2013-10-29,"12:00:00"
41935,11.7554242120259,7.35803938345887,0.828814430047377,3,0.5147092407665,0.505647625219887,1,2013,2013-10-30,"12:00:00"
41913,11.5989621032443,11.2167547410461,0.831554312460757,4,0.515207507214483,0.50648088139987,1,2013,2013-10-31,"12:00:00"
42368,12.7301392418034,11.4532401913492,0.834294194874137,5,0.515705773662466,0.505462457179891,1,2013,2013-11-01,"12:00:00"
37186,11.7674507525104,10.2490858074659,0.837034077287516,6,0.516204040110449,0.52652532172947,1,2013,2013-11-02,"12:00:00"
37032,9.72771885987839,9.06892800270767,0.839773959700896,7,0.516702306558432,0.286640125914267,1,2013,2013-11-03,"12:00:00"
43484,8.45275124153259,6.68673429136123,0.842513842114276,1,0.517200573006415,0.27951115637441,1,2013,2013-11-04,"12:00:00"
44088,9.12929654416011,6.67478291978488,0.845253724527656,2,0.517698839454398,0.578187204888436,1,2013,2013-11-05,"12:00:00"
44702,10.2929904004472,8.97446295282852,0.847993606941035,3,0.518197105902381,0.606147578927877,1,2013,2013-11-06,"12:00:00"
42854,10.0837035507487,10.079314085565,0.850733489354415,4,0.518695372350364,0.634570873067309,1,2013,2013-11-07,"12:00:00"
44049,9.19161027823495,7.64431047326722,0.853473371767795,5,0.519193638798347,0.54902323858902,1,2013,2013-11-08,"12:00:00"
40624,6.24230489591778,5.40291731575948,0.856213254181175,6,0.51969190524633,0.604342190537913,1,2013,2013-11-09,"12:00:00"
38955,7.81781764757572,5.42366893909447,0.858953136594555,7,0.520190171694314,0.445792056291084,1,2013,2013-11-10,"12:00:00"
45405,10.5797625157152,6.94451639367159,0.861693019007934,1,0.520688438142297,0.368530691602629,1,2013,2013-11-11,"12:00:00"
43426,11.175078171794,10.6013144657356,0.864432901421314,2,0.52118670459028,0.667114156096658,1,2013,2013-11-12,"12:00:00"
44246,8.28662301303878,5.81605929888439,0.867172783834694,3,0.521684971038263,0.57550226830849,1,2013,2013-11-13,"12:00:00"
44295,9.22800717858598,7.9964473419191,0.869912666248074,4,0.522183237486246,0.613461716507731,1,2013,2013-11-14,"12:00:00"
44774,7.97204219886171,5.92655700681637,0.872652548661453,5,0.522681503934229,0.615730024997685,1,2013,2013-11-15,"12:00:00"
39851,9.12235643780191,5.75519089440946,0.875392431074833,6,0.523179770382212,0.637903897787242,1,2013,2013-11-16,"12:00:00"
39436,8.99275042724069,8.14103524958322,0.878132313488213,7,0.523678036830195,0.4100083325618,1,2013,2013-11-17,"12:00:00"
45358,8.4874765174201,8.28192839697895,0.880872195901593,1,0.524176303278178,0.390797148412184,1,2013,2013-11-18,"12:00:00"
45776,5.08574002864139,4.73716784606306,0.883612078314972,2,0.524674569726161,0.664938431626701,1,2013,2013-11-19,"12:00:00"
47743,6.43933010560957,3.54440174199725,0.886351960728352,3,0.525172836174144,0.684288491806314,1,2013,2013-11-20,"12:00:00"
46483,6.97619067058314,5.00209127256719,0.889091843141732,4,0.525671102622127,0.775344875474493,1,2013,2013-11-21,"12:00:00"
46305,5.91483016822868,4.36859758920846,0.891831725555112,5,0.52616936907011,0.71701694287566,1,2013,2013-11-22,"12:00:00"
41434,5.74260111477929,3.65567666226749,0.894571607968491,6,0.526667635518093,0.708776965095824,1,2013,2013-11-23,"12:00:00"
40839,6.74745557660238,5.2890836518052,0.897311490381871,7,0.527165901966076,0.483288584390334,1,2013,2013-11-24,"12:00:00"
47138,5.48697455410465,4.81854153179405,0.900051372795251,1,0.527664168414059,0.455744838440885,1,2013,2013-11-25,"12:00:00"
47422,6.21129800349565,4.25022004073219,0.902791255208631,2,0.528162434862043,0.747338209425053,1,2013,2013-11-26,"12:00:00"
46344,9.79315774249672,7.38665563992119,0.90553113762201,3,0.528660701310026,0.76048514026479,1,2013,2013-11-27,"12:00:00"
45753,8.87064220617168,8.54112330821401,0.90827102003539,4,0.529158967758009,0.710582353485788,1,2013,2013-11-28,"12:00:00"
44853,9.14951767555419,8.5350215971634,0.91101090244877,5,0.529657234205992,0.683223775576336,1,2013,2013-11-29,"12:00:00"
40231,6.70197444938767,6.57310134444126,0.91375078486215,6,0.530155500653975,0.641560966577169,1,2013,2013-11-30,"12:00:00"
40293,8.0505189113074,5.96803364895472,0.916490667275529,7,0.530653767101958,0.427599296361448,1,2013,2013-12-01,"12:00:00"
46208,9.01197872585111,7.54214526960382,0.919230549688909,1,0.531152033549941,0.430469400981391,1,2013,2013-12-02,"12:00:00"
46634,6.84937344381186,7.09760486946714,0.921970432102289,2,0.531650299997924,0.704286640125914,1,2013,2013-12-03,"12:00:00"
46360,7.58386693672911,6.47653357601606,0.924710314515669,3,0.532148566445907,0.72400703638552,1,2013,2013-12-04,"12:00:00"
48082,7.92194563445211,4.95452034546021,0.927450196929049,4,0.53264683289389,0.711323025645774,1,2013,2013-12-05,"12:00:00"
47025,5.42990782907578,4.53108216125957,0.930190079342428,5,0.533145099341873,0.791037866864179,1,2013,2013-12-06,"12:00:00"
41025,7.91913278061502,6.49069571635526,0.932929961755808,6,0.533643365789856,0.742107212295158,1,2013,2013-12-07,"12:00:00"
39470,9.51020659066345,7.35271272739756,0.935669844169188,7,0.534141632237839,0.464355152300713,1,2013,2013-12-08,"12:00:00"
44974,9.54551796439658,8.10652651525736,0.938409726582567,1,0.534639898685822,0.392371076752153,1,2013,2013-12-09,"12:00:00"
45993,8.49571720515821,6.03522438157898,0.941149608995947,2,0.535138165133805,0.647162299787057,1,2013,2013-12-10,"12:00:00"
47107,5.12536206115076,4.77293956804784,0.943889491409327,3,0.535636431581788,0.694333857976113,1,2013,2013-12-11,"12:00:00"
46696,7.15571082765209,4.28608260882166,0.946629373822707,4,0.536134698029771,0.745903157115082,1,2013,2013-12-12,"12:00:00"
45077,11.5980049399993,9.83035650035623,0.949369256236087,5,0.536632964477754,0.726877141005462,1,2013,2013-12-13,"12:00:00"
40097,9.37541136666388,6.98737060439974,0.952109138649466,6,0.537131230925738,0.651930376816961,1,2013,2013-12-14,"12:00:00"
39887,10.3413486934415,9.0956045019407,0.954849021062846,7,0.537629497373721,0.421396167021572,1,2013,2013-12-15,"12:00:00"
45398,10.6881294441392,11.4642553368603,0.957588903476226,1,0.538127763821704,0.411674844921766,1,2013,2013-12-16,"12:00:00"
45869,5.99375573945634,6.33693232268063,0.960328785889606,2,0.538626030269687,0.666790112026664,1,2013,2013-12-17,"12:00:00"
45433,9.74031724248163,6.5788768004548,0.963068668302985,3,0.53912429671767,0.688593648736228,1,2013,2013-12-18,"12:00:00"
45591,6.5145232995483,6.80874465601887,0.965808550716365,4,0.539622563165653,0.668410332376632,1,2013,2013-12-19,"12:00:00"
44425,6.95670657123552,4.56326474437429,0.968548433129745,5,0.540120829613636,0.675724469956485,1,2013,2013-12-20,"12:00:00"
39687,10.7999117787932,9.56188258339907,0.971288315543125,6,0.540619096061619,0.621747986297565,1,2013,2013-12-21,"12:00:00"
38833,8.35936926281702,8.47006191070546,0.974028197956504,7,0.541117362509602,0.402416442921952,1,2013,2013-12-22,"12:00:00"
44880,9.62382128574268,6.70721231831215,0.976768080369884,1,0.541615628957585,0.362883066382742,1,2013,2013-12-23,"12:00:00"
40677,7.75528472427099,8.7902676809912,0.979507962783264,2,0.542113895405568,0.642810850847144,1,2013,2013-12-24,"12:00:00"
39285,6.24152234041369,5.57194540764723,0.982247845196644,3,0.542612161853551,0.448245532821035,2,2013,2013-12-25,"12:00:00"
36698,3.90312637340015,3.83232110884626,0.984987727610023,4,0.543110428301534,0.383807054902324,1,2013,2013-12-26,"12:00:00"
40082,9.69669664554624,7.90423873801068,0.987727610023403,5,0.543608694749517,0.264049625034719,1,2013,2013-12-27,"12:00:00"
38595,6.69221220662869,5.85013976498148,0.990467492436783,6,0.5441069611975,0.420701786871586,1,2013,2013-12-28,"12:00:00"
38805,4.78628515763345,3.35139834726364,0.993207374850163,7,0.544605227645483,0.351865568002963,1,2013,2013-12-29,"12:00:00"
41606,9.60727378421018,8.24082302075675,0.995947257263542,1,0.545103494093466,0.361586890102768,1,2013,2013-12-30,"12:00:00"
41174,9.21223431705111,8.17246325523157,0.998687139676922,2,0.545601760541449,0.491250810110175,1,2013,2013-12-31,"12:00:00"
37708,7.62428399277687,7.05533092131961,0.00136994120668988,3,0.546100026989433,0.471252661790575,2,2014,2014-01-01,"12:00:00"
42617,8.3267138316522,7.87089410606211,0.00410982362006964,4,0.546598293437416,0.310804555133784,1,2014,2014-01-02,"12:00:00"
44366,8.87508936488689,8.72902585025064,0.0068497060334494,5,0.547096559885399,0.538052032219239,1,2014,2014-01-03,"12:00:00"
41281,8.30741510605856,7.67201256780144,0.00958958844682916,6,0.547594826333382,0.61901675770762,1,2014,2014-01-04,"12:00:00"
41610,4.93302730197664,4.01656147480528,0.0123294708602089,7,0.548093092781365,0.476205906860476,1,2014,2014-01-05,"12:00:00"
45481,11.0475734081003,9.4056702454157,0.0150693532735887,1,0.548591359229348,0.491435978150171,1,2014,2014-01-06,"12:00:00"
45492,9.02581502039284,9.95250924714322,0.0178092356869684,2,0.549089625677331,0.670632348856587,1,2014,2014-01-07,"12:00:00"
45194,10.1469462577939,8.69423705139846,0.0205491181003482,3,0.549587892125314,0.671141560966577,1,2014,2014-01-08,"12:00:00"
45505,7.50173541951503,8.73441378113891,0.023289000513728,4,0.550086158573297,0.657346541986853,1,2014,2014-01-09,"12:00:00"
45828,8.1365226973191,5.20866403011322,0.0260288829271077,5,0.55058442502128,0.671743357096565,1,2014,2014-01-10,"12:00:00"
40760,7.0131434853514,6.75405843522165,0.0287687653404875,6,0.551082691469263,0.686695676326266,1,2014,2014-01-11,"12:00:00"
42137,5.00629529398563,2.64804678592125,0.0315086477538672,7,0.551580957917246,0.452087769650958,1,2014,2014-01-12,"12:00:00"
46400,7.68220020741861,5.89525200919865,0.034248530167247,1,0.552079224365229,0.515831867419683,1,2014,2014-01-13,"12:00:00"
47163,4.57941045091718,4.24229991375413,0.0369884125806267,2,0.552577490813212,0.713174706045737,1,2014,2014-01-14,"12:00:00"
46198,9.96674631009534,7.42642719426359,0.0397282949940065,3,0.553075757261195,0.74849550967503,1,2014,2014-01-15,"12:00:00"
45819,8.91114278638489,8.15299298844522,0.0424681774073863,4,0.553574023709179,0.703823720025924,1,2014,2014-01-16,"12:00:00"
45849,7.91511187736463,7.06726167761595,0.045208059820766,5,0.554072290157162,0.686279048236274,1,2014,2014-01-17,"12:00:00"
41357,8.22832654502187,7.26352786029327,0.0479479422341458,6,0.554570556605145,0.687667808536247,1,2014,2014-01-18,"12:00:00"
40193,7.42329531033448,7.46360208356589,0.0506878246475255,7,0.555068823053128,0.479724099620406,1,2014,2014-01-19,"12:00:00"
47050,4.85119271639247,3.42875181881267,0.0534277070609053,1,0.555567089501111,0.425840199981483,1,2014,2014-01-20,"12:00:00"
47430,3.91696573178486,3.39105927572748,0.0561675894742851,2,0.556065355949094,0.743264512545135,1,2014,2014-01-21,"12:00:00"
46392,7.80140518984485,6.30629128257095,0.0589074718876648,3,0.556563622397077,0.760855476344783,1,2014,2014-01-22,"12:00:00"
46853,6.01853955849208,5.73570466162424,0.0616473543010446,4,0.55706188884506,0.712804369965744,1,2014,2014-01-23,"12:00:00"
47568,5.9270355571523,4.3326246032965,0.0643872367144243,5,0.557560155293043,0.734144986575317,1,2014,2014-01-24,"12:00:00"
40401,8.9186719700134,7.52829649525588,0.0671271191278041,6,0.558058421741026,0.767243773724655,1,2014,2014-01-25,"12:00:00"
43146,6.5903070825823,5.79203034723121,0.0698670015411839,7,0.558556688189009,0.435468938061291,1,2014,2014-01-26,"12:00:00"
47248,6.76814647302185,4.47096344926003,0.0726068839545636,1,0.559054954636992,0.562540505508749,1,2014,2014-01-27,"12:00:00"
46645,7.72054485047924,5.81944940770245,0.0753467663679434,2,0.559553221084975,0.752430330524951,1,2014,2014-01-28,"12:00:00"
47663,4.94522712823474,5.46802405755564,0.0780866487813231,3,0.560051487532958,0.72451624849551,1,2014,2014-01-29,"12:00:00"
48113,4.02969827101401,3.95981567834737,0.0808265311947029,4,0.560549753980941,0.771641514674567,1,2014,2014-01-30,"12:00:00"
48206,5.55414326011395,3.60864689879905,0.0835664136080827,5,0.561048020428924,0.792472919174151,1,2014,2014-01-31,"12:00:00"
41265,6.02830298524677,5.80271617986263,0.0863062960214624,6,0.561546286876907,0.796778076104064,1,2014,2014-02-01,"12:00:00"
39977,8.16696669293018,6.86869178757971,0.0890461784348422,7,0.56204455332489,0.475465234700491,1,2014,2014-02-02,"12:00:00"
46533,7.67895695277976,6.36305941318373,0.0917860608482219,1,0.562542819772874,0.415841125821683,1,2014,2014-02-03,"12:00:00"
46227,7.01098137690149,5.61059948775339,0.0945259432616017,2,0.563041086220857,0.719331543375613,1,2014,2014-02-04,"12:00:00"
47373,8.31825214189404,6.96071164828449,0.0972658256749814,3,0.56353935266884,0.705166188315897,1,2014,2014-02-05,"12:00:00"
46929,8.15889082611874,7.66815833071997,0.100005708088361,4,0.564037619116823,0.758216831774836,1,2014,2014-02-06,"12:00:00"
45870,6.79219162633163,6.25646809668265,0.102745590501741,5,0.564535885564806,0.737663179335247,1,2014,2014-02-07,"12:00:00"
40597,6.88855827235151,7.46481683453358,0.105485472915121,6,0.565034152012789,0.688639940746227,1,2014,2014-02-08,"12:00:00"
40695,7.14453826802661,7.1081365101958,0.1082253553285,7,0.565532418460772,0.444542172021109,1,2014,2014-02-09,"12:00:00"
46908,5.81736209195128,4.72247069968469,0.11096523774188,1,0.566030684908755,0.449078789001018,1,2014,2014-02-10,"12:00:00"
48072,5.64344795333419,4.79673872685363,0.11370512015526,2,0.566528951356738,0.736691047125266,1,2014,2014-02-11,"12:00:00"
48370,7.22103956417128,4.77826239458656,0.11644500256864,3,0.567027217804721,0.790574946764188,1,2014,2014-02-12,"12:00:00"
47016,6.04196483370824,5.13440215936563,0.11918488498202,4,0.567525484252704,0.804369965743913,1,2014,2014-02-13,"12:00:00"
48675,5.04925497734659,4.80668030252485,0.121924767395399,5,0.568023750700687,0.741690584205166,1,2014,2014-02-14,"12:00:00"
41391,8.28040269750033,7.81761783940639,0.124664649808779,6,0.56852201714867,0.81848902879363,1,2014,2014-02-15,"12:00:00"
39396,7.58915838677242,5.06694281114278,0.127404532222159,7,0.569020283596653,0.481298027960374,1,2014,2014-02-16,"12:00:00"
47390,8.73032583652781,6.20451838237854,0.130144414635539,1,0.569518550044636,0.388945468012221,1,2014,2014-02-17,"12:00:00"
45505,9.50131875729822,7.97986552074683,0.132884297048918,2,0.570016816492619,0.75900379594482,1,2014,2014-02-18,"12:00:00"
45335,9.06635052581114,6.93370677290955,0.135624179462298,3,0.570515082940602,0.671743357096565,1,2014,2014-02-19,"12:00:00"
44236,10.8439157907808,9.85967186242902,0.138364061875678,4,0.571013349388586,0.663873715396723,1,2014,2014-02-20,"12:00:00"
44539,8.09113323798287,6.063313950333,0.141103944289058,5,0.571511615836569,0.61299879640774,1,2014,2014-02-21,"12:00:00"
38865,9.37454206989162,6.62266270607901,0.143843826702437,6,0.572009882284552,0.627025275437459,1,2014,2014-02-22,"12:00:00"
39185,11.4175200123572,9.54348639912199,0.146583709115817,7,0.572508148732535,0.364364410702713,1,2014,2014-02-23,"12:00:00"
44420,10.8737258894471,9.37620805678863,0.149323591529197,1,0.573006415180518,0.379177853902416,1,2014,2014-02-24,"12:00:00"
44269,7.96031305480767,8.96628038961763,0.152063473942577,2,0.573504681628501,0.62151652624757,1,2014,2014-02-25,"12:00:00"
44332,9.64241502837555,6.85209713421106,0.154803356355956,3,0.574002948076484,0.614526432737709,1,2014,2014-02-26,"12:00:00"
44816,9.22440940608057,7.5205154540711,0.157543238769336,4,0.574501214524467,0.617442829367651,1,2014,2014-02-27,"12:00:00"
45430,6.07699120716225,4.94950075097491,0.160283121182716,5,0.57499948097245,0.639848162207203,1,2014,2014-02-28,"12:00:00"
39909,5.48903671849143,4.11663321684562,0.163023003596096,6,0.575497747420433,0.668271456346635,1,2014,2014-03-01,"12:00:00"
39221,9.60419973089628,6.22396182441937,0.165762886009475,7,0.575996013868416,0.412693269141746,1,2014,2014-03-02,"12:00:00"
45411,7.40413800712218,5.7180990337769,0.168502768422855,1,0.576494280316399,0.380844366262383,1,2014,2014-03-03,"12:00:00"
44826,8.5247479688679,4.67724874014996,0.171242650836235,2,0.576992546764382,0.667391908156652,1,2014,2014-03-04,"12:00:00"
44809,9.8101477112842,4.80461819352794,0.173982533249615,3,0.577490813212365,0.640311082307194,1,2014,2014-03-05,"12:00:00"
44342,10.571300398158,8.13489410438279,0.176722415662994,4,0.577989079660348,0.63952411813721,1,2014,2014-03-06,"12:00:00"
43604,10.5506885482087,9.18527894803695,0.179462298076374,5,0.578487346108331,0.617905749467642,1,2014,2014-03-07,"12:00:00"
37928,11.8680030493036,8.73044969816828,0.182202180489754,6,0.578985612556315,0.583742246088325,1,2014,2014-03-08,"12:00:00"
36455,14.3463132329589,10.4125368789829,0.184942062903134,7,0.579483879004298,0.32098879733358,1,2014,2014-03-09,"12:00:00"
42766,11.3822809690003,9.48126615117721,0.187681945316513,1,0.579982145452281,0.252800666604944,1,2014,2014-03-10,"12:00:00"
43784,8.16073420581109,6.84024420414233,0.190421827729893,2,0.580480411900264,0.544949541709101,1,2014,2014-03-11,"12:00:00"
43805,8.71429517340333,5.97417530150644,0.193161710143273,3,0.580978678348247,0.592074807888158,1,2014,2014-03-12,"12:00:00"
43419,10.5814561445426,6.66770084049435,0.195901592556653,4,0.58147694479623,0.593046940098139,1,2014,2014-03-13,"12:00:00"
42829,11.4222906132051,7.62725056557468,0.198641474970033,5,0.581975211244213,0.575178224238496,1,2014,2014-03-14,"12:00:00"
37165,12.3221939525732,9.81910451239474,0.201381357383412,6,0.582473477692196,0.547865938339043,1,2014,2014-03-15,"12:00:00"
36011,14.3982047330036,10.4198864095781,0.204121239796792,7,0.582971744140179,0.285667993704287,1,2014,2014-03-16,"12:00:00"
41792,11.0658658003498,10.1812661423437,0.206861122210172,1,0.583470010588162,0.232247014165355,1,2014,2014-03-17,"12:00:00"
42139,10.6890394233157,9.21863231637473,0.209601004623552,2,0.583968277036145,0.499861123970003,1,2014,2014-03-18,"12:00:00"
41987,11.4369246228124,9.5037632423614,0.212340887036931,3,0.584466543484128,0.515924451439681,1,2014,2014-03-19,"12:00:00"
41955,11.9741361272603,9.79803211413395,0.215080769450311,4,0.584964809932111,0.508888065919822,1,2014,2014-03-20,"12:00:00"
41857,10.0386782534789,8.14368062671169,0.217820651863691,5,0.585463076380094,0.507406721599852,1,2014,2014-03-21,"12:00:00"
37997,7.78042635790311,6.45767998211718,0.220560534277071,6,0.585961342828077,0.502870104619943,1,2014,2014-03-22,"12:00:00"
37957,8.21452871230602,5.41489069730125,0.22330041669045,7,0.58645960927606,0.324182946023516,1,2014,2014-03-23,"12:00:00"
43502,8.79649288101905,4.32131639984109,0.22604029910383,1,0.586957875724043,0.322331265623553,1,2014,2014-03-24,"12:00:00"
44546,7.40636082650632,6.60703558490339,0.22878018151721,2,0.587456142172026,0.57902046106842,1,2014,2014-03-25,"12:00:00"
44299,7.16324180727443,5.59641911483064,0.23152006393059,3,0.58795440862001,0.627349319507453,1,2014,2014-03-26,"12:00:00"
44348,8.10453407430866,4.92603814217478,0.234259946343969,4,0.588452675067993,0.615915193037682,1,2014,2014-03-27,"12:00:00"
43883,9.98993841864222,6.27304684583428,0.236999828757349,5,0.588950941515976,0.618183501527636,1,2014,2014-03-28,"12:00:00"
37038,14.6202341370147,9.34754257782967,0.239739711170729,6,0.589449207963959,0.596657716878067,1,2014,2014-03-29,"12:00:00"
35989,13.8610114508887,10.6702846660558,0.242479593584109,7,0.589926713309943,0.316174428293677,1,2014,2014-03-30,"12:00:00"
42190,13.4834875744636,11.7720432581519,0.245219475997488,1,0.590424979757926,0.231228589945375,1,2014,2014-03-31,"12:00:00"
42066,11.9547228892151,10.8363001418869,0.247959358410868,2,0.590923246205909,0.518285343949634,1,2014,2014-04-01,"12:00:00"
42203,12.5384986183812,11.5763967393327,0.250699240824248,3,0.591421512653892,0.512545134709749,1,2014,2014-04-02,"12:00:00"
42376,12.3935245180432,11.4684991895333,0.253439123237628,4,0.591919779101875,0.518887140079622,1,2014,2014-04-03,"12:00:00"
41997,11.5900566491533,11.1294775457996,0.256179005651007,5,0.592418045549858,0.526895657809462,1,2014,2014-04-04,"12:00:00"
37096,12.867217024693,9.98341440880206,0.258918888064387,6,0.592916311997841,0.509350986019813,1,2014,2014-04-05,"12:00:00"
35889,13.9068163988974,12.9711470593492,0.261658770477767,7,0.593414578445824,0.282473845014351,1,2014,2014-04-06,"12:00:00"
42692,13.1890453565105,12.5279550437445,0.264398652891147,1,0.593912844893807,0.226599388945468,1,2014,2014-04-07,"12:00:00"
41932,10.2313493777668,8.91415384936507,0.267138535304527,2,0.59441111134179,0.54152393296917,1,2014,2014-04-08,"12:00:00"
41527,12.5222164567713,8.84550432313768,0.269878417717906,3,0.594909377789773,0.506342005369873,1,2014,2014-04-09,"12:00:00"
41042,12.5941027032269,9.80722489921037,0.272618300131286,4,0.595407644237756,0.487593741320248,1,2014,2014-04-10,"12:00:00"
40725,11.9892661245973,10.7285006761938,0.275358182544666,5,0.595905910685739,0.465142116470697,1,2014,2014-04-11,"12:00:00"
35696,11.5088637685713,9.79058811344293,0.278098064958046,6,0.596404177133722,0.450467549300991,1,2014,2014-04-12,"12:00:00"
35189,11.7112031667393,9.77423920643104,0.280837947371425,7,0.596902443581705,0.217665031015647,1,2014,2014-04-13,"12:00:00"
40856,12.4215319042098,9.87616772768711,0.283577829784805,1,0.597400710029688,0.194194981946116,1,2014,2014-04-14,"12:00:00"
40830,10.7315302516395,8.32121115783732,0.286317712198185,2,0.597898976477671,0.456531802610869,1,2014,2014-04-15,"12:00:00"
40317,11.5436110476841,8.03594318615663,0.289057594611565,3,0.598397242925655,0.455328210350893,1,2014,2014-04-16,"12:00:00"
40204,13.6744006500752,10.3190359697624,0.291797477024944,4,0.598895509373638,0.431580409221368,1,2014,2014-04-17,"12:00:00"
35412,10.1998555283377,8.8449050410598,0.294537359438324,5,0.599393775821621,0.426349412091473,1,2014,2014-04-18,"12:00:00"
34023,9.70153170975081,7.34800433640023,0.297277241851704,6,0.599892042269604,0.20451810017591,1,2014,2014-04-19,"12:00:00"
34780,11.2765950718422,8.84551767044533,0.300017124265084,7,0.600390308717587,0.140218498287196,2,2014,2014-04-20,"12:00:00"
34304,15.8446842930266,9.69786343022727,0.302757006678463,1,0.60088857516557,0.175261549856495,2,2014,2014-04-21,"12:00:00"
40994,11.8130256372726,11.3656551645552,0.305496889091843,2,0.601386841613553,0.153226553096935,1,2014,2014-04-22,"12:00:00"
40442,14.977454869626,11.1832612440099,0.308236771505223,3,0.601885108061536,0.462920099990742,1,2014,2014-04-23,"12:00:00"
40599,13.4543800654575,11.3117846808086,0.310976653918603,4,0.602383374509519,0.437366910471253,1,2014,2014-04-24,"12:00:00"
41247,10.5743953350747,10.673250039968,0.313716536331982,5,0.602881640957502,0.444634756041107,1,2014,2014-04-25,"12:00:00"
35957,13.1298041006151,10.3342562993812,0.316456418745362,6,0.603379907405485,0.474631978520507,1,2014,2014-04-26,"12:00:00"
35424,12.4769271043819,10.6217872399587,0.319196301158742,7,0.603878173853468,0.229747245625405,1,2014,2014-04-27,"12:00:00"
41326,13.4533598115307,11.2707637844653,0.321936183572122,1,0.604376440301451,0.205073604295899,1,2014,2014-04-28,"12:00:00"
40870,13.6617956658136,11.6800992788401,0.324676065985501,2,0.604874706749434,0.478289047310434,1,2014,2014-04-29,"12:00:00"
