,NetDemand,wM,Posan,Dow,Trend,NetDemand.48,Holy,Year
772,50033,1.75772199941083,0.11370512015526,0,1360580400,43749,0,2013
773,50218,2.04908656173131,0.11644500256864,1,1360666800,50033,0,2013
774,51073,1.47330168610622,0.11918488498202,2,1360753200,50218,0,2013
775,47286,9.05770134852757,0.121924767395399,3,1360839600,51073,0,2013
776,45703,8.00141465963764,0.124664649808779,4,1360926000,47286,0,2013
777,40321,7.25684816571035,0.127404532222159,5,1361012400,45703,0,2013
778,38958,6.37115811777022,0.130144414635539,6,1361098800,40321,0,2013
779,46027,5.50933226724447,0.132884297048918,0,1361185200,38958,0,2013
780,45867,6.23468989670736,0.135624179462298,1,1361271600,46027,0,2013
781,48597,3.60458176551276,0.138364061875678,2,1361358000,45867,0,2013
782,49316,1.94645504753632,0.141103944289058,3,1361444400,48597,0,2013
783,49958,1.46459165858322,0.143843826702437,4,1361530800,49316,0,2013
784,44401,1.60163330258532,0.146583709115817,5,1361617200,49958,0,2013
785,43726,2.29201115994953,0.149323591529197,6,1361703600,44401,0,2013
786,49821,4.01656613438659,0.152063473942577,0,1361790000,43726,0,2013
787,49499,4.47533532553127,0.154803356355956,1,1361876400,49821,0,2013
788,48296,3.50765846842755,0.157543238769336,2,1361962800,49499,0,2013
789,47159,5.16372137749467,0.160283121182716,3,1362049200,48296,0,2013
790,46792,6.62524964157312,0.163023003596096,4,1362135600,47159,0,2013
791,41213,4.241632270155,0.165762886009475,5,1362222000,46792,0,2013
792,40763,5.62644402850328,0.168502768422855,6,1362308400,41213,0,2013
793,46266,6.14168089327995,0.171242650836235,0,1362394800,40763,0,2013
794,44880,9.30977726826364,0.173982533249615,1,1362481200,46266,0,2013
795,45920,9.26261582034003,0.176722415662994,2,1362567600,44880,0,2013
796,45941,8.44152287006947,0.179462298076374,3,1362654000,45920,0,2013
797,46069,8.29242908456543,0.182202180489754,4,1362740400,45941,0,2013
798,41246,5.8906618413178,0.184942062903134,5,1362826800,46069,0,2013
799,41845,3.2625594266459,0.187681945316513,6,1362913200,41246,0,2013
800,50615,-0.568196941372764,0.190421827729893,0,1362999600,41845,0,2013
801,49779,2.0633776684845,0.193161710143273,1,1363086000,50615,0,2013
802,47500,5.29619581515584,0.195901592556653,2,1363172400,49779,0,2013
803,47188,4.65165212065595,0.198641474970033,3,1363258800,47500,0,2013
804,47099,7.40056349998661,0.201381357383412,4,1363345200,47188,0,2013
805,41913,6.16219317504915,0.204121239796792,5,1363431600,47099,0,2013
806,41294,5.66463764022708,0.206861122210172,6,1363518000,41913,0,2013
807,47273,6.33215802232357,0.209601004623552,0,1363604400,41294,0,2013
808,46872,4.90797406618277,0.212340887036931,1,1363690800,47273,0,2013
809,47605,4.48586970105366,0.215080769450311,2,1363777200,46872,0,2013
810,47568,4.75308199177325,0.217820651863691,3,1363863600,47605,0,2013
811,49721,3.48510696237251,0.220560534277071,4,1363950000,47568,0,2013
812,45425,1.15468575700409,0.22330041669045,5,1364036400,49721,0,2013
813,45487,0.417493281482343,0.22604029910383,6,1364122800,45425,0,2013
814,50802,1.27114645490909,0.22878018151721,0,1364209200,45487,0,2013
815,50497,1.70118410905344,0.23152006393059,1,1364295600,50802,0,2013
816,49514,2.74702380531415,0.234259946343969,2,1364382000,50497,0,2013
817,47976,3.83862175008945,0.236999828757349,3,1364468400,49514,0,2013
818,42192,4.0978299354811,0.239739711170729,4,1364554800,47976,0,2013
819,39788,4.58969983837236,0.242479593584109,5,1364641200,42192,0,2013
820,39530,4.09089750673751,0.245219475997488,6,1364724000,39734,1,2013
821,40980,3.43773815901217,0.247959358410868,0,1364810400,39530,1,2013
822,46831,5.81103111953901,0.250699240824248,1,1364896800,40980,0,2013
823,47039,4.54096540893371,0.253439123237628,2,1364983200,46831,0,2013
824,48284,3.48279039315664,0.256179005651007,3,1365069600,47039,0,2013
825,46949,4.67382858131475,0.258918888064387,4,1365156000,48284,0,2013
826,40102,6.17559502729093,0.261658770477767,5,1365242400,46949,0,2013
827,39195,7.54494949114662,0.264398652891147,6,1365328800,40102,0,2013
828,46217,6.92772312356147,0.267138535304527,0,1365415200,39195,0,2013
829,46510,6.79555108974113,0.269878417717906,1,1365501600,46217,0,2013
830,45572,7.26853218868404,0.272618300131286,2,1365588000,46510,0,2013
831,46214,6.07206404228255,0.275358182544666,3,1365674400,45572,0,2013
832,44976,9.30067806197653,0.278098064958046,4,1365760800,46214,0,2013
833,38674,10.5692391498179,0.280837947371425,5,1365847200,44976,0,2013
834,37367,16.2031647060082,0.283577829784805,6,1365933600,38674,0,2013
835,42272,13.9143622589142,0.286317712198185,0,1366020000,37367,0,2013
836,42228,13.970758874108,0.289057594611565,1,1366106400,42272,0,2013
837,42923,12.3498395761726,0.291797477024944,2,1366192800,42228,0,2013
838,42393,11.8564166847532,0.294537359438324,3,1366279200,42923,0,2013
839,42370,10.090739252423,0.297277241851704,4,1366365600,42393,0,2013
840,36940,10.41178142057,0.300017124265084,5,1366452000,42370,0,2013
841,37182,10.0917538732184,0.302757006678463,6,1366538400,36940,0,2013
842,42243,11.1418323544887,0.305496889091843,0,1366624800,37182,0,2013
843,42151,14.2693776554195,0.308236771505223,1,1366711200,42243,0,2013
844,42167,14.6146979109256,0.310976653918603,2,1366797600,42151,0,2013
845,42421,14.5937714408233,0.313716536331982,3,1366884000,42167,0,2013
846,41973,9.44791973660166,0.316456418745362,4,1366970400,42421,0,2013
847,37518,7.44322254041737,0.319196301158742,5,1367056800,41973,0,2013
848,36739,10.1758772738381,0.321936183572122,6,1367143200,37518,0,2013
849,42744,10.8438693965455,0.324676065985501,0,1367229600,36739,0,2013
850,41924,10.9662194387044,0.327415948398881,1,1367316000,42744,0,2013
851,41840,12.1001299259495,0.330155830812261,2,1367402400,41924,1,2013
852,41194,13.3207449447698,0.332895713225641,3,1367488800,41840,0,2013
853,40831,15.1313826080888,0.335635595639021,4,1367575200,41194,0,2013
854,35577,12.3282646968171,0.3383754780524,5,1367661600,40831,0,2013
855,34295,14.2191781656931,0.34111536046578,6,1367748000,35577,0,2013
856,33678,16.5534849065605,0.34385524287916,0,1367834400,34295,1,2013
857,40101,18.8405340532636,0.34659512529254,1,1367920800,33678,0,2013
858,40900,14.4859648930523,0.349335007705919,2,1368007200,40101,0,2013
859,40338,13.3361683319578,0.352074890119299,3,1368093600,40900,0,2013
860,41230,12.1107843945243,0.354814772532679,4,1368180000,40338,0,2013
861,36502,10.8206928229728,0.357554654946059,5,1368266400,41230,0,2013
862,35920,11.7693431719822,0.360294537359438,6,1368352800,36502,0,2013
863,41003,11.9327793167509,0.363034419772818,0,1368439200,35920,0,2013
864,42002,10.7313235378218,0.365774302186198,1,1368525600,41003,0,2013
865,43192,8.57283878472606,0.368514184599578,2,1368612000,42002,0,2013
866,41269,12.5734143050092,0.371254067012957,3,1368698400,43192,0,2013
867,41034,11.3662435241987,0.373993949426337,4,1368784800,41269,0,2013
868,36254,12.2215072821516,0.376733831839717,5,1368871200,41034,0,2013
869,34733,14.1111079240785,0.379473714253097,6,1368957600,36254,1,2013
870,40695,13.8269145459568,0.382213596666476,0,1369044000,34733,1,2013
871,41225,12.4979421969229,0.384953479079856,1,1369130400,40695,0,2013
872,41115,11.6841548976641,0.387693361493236,2,1369216800,41225,0,2013
873,41811,8.78494180106214,0.390433243906616,3,1369303200,41115,0,2013
874,42464,8.2650996100933,0.393173126319995,4,1369389600,41811,0,2013
875,35260,11.9270017707302,0.395913008733375,5,1369476000,42464,0,2013
876,33538,15.0000906518735,0.398652891146755,6,1369562400,35260,0,2013
877,33777,14.4653280974801,0.401392773560135,0,1369648800,33538,1,2013
878,40581,11.6479802010583,0.404132655973514,1,1369735200,33777,0,2013
879,40611,12.7141998051308,0.406872538386894,2,1369821600,40581,0,2013
880,40360,12.981223205917,0.409612420800274,3,1369908000,40611,0,2013
881,39391,15.5422043237603,0.412352303213654,4,1369994400,40360,0,2013
882,33821,13.316845869588,0.415092185627033,5,1370080800,39391,0,2013
883,32990,15.7187849528184,0.417832068040413,6,1370167200,33821,0,2013
884,39530,16.4082549583184,0.420571950453793,0,1370253600,32990,0,2013
885,39514,17.2603565049461,0.423311832867173,1,1370340000,39530,0,2013
886,40137,14.2680125576437,0.426051715280553,2,1370426400,39514,0,2013
887,39974,14.9177473956818,0.428791597693932,3,1370512800,40137,0,2013
888,39335,17.4601689905227,0.431531480107312,4,1370599200,39974,0,2013
889,34091,14.7806143904477,0.434271362520692,5,1370685600,39335,0,2013
890,32943,12.4843689356127,0.437011244934072,6,1370772000,34091,0,2013
891,39591,12.3045391001826,0.439751127347451,0,1370858400,32943,0,2013
892,40189,15.1741954221152,0.442491009760831,1,1370944800,39591,0,2013
893,40290,16.6894717703905,0.445230892174211,2,1371031200,40189,0,2013
894,39846,15.0525784649279,0.447970774587591,3,1371117600,40290,0,2013
895,39716,15.1307630757544,0.45071065700097,4,1371204000,39846,0,2013
896,34331,14.4377105461479,0.45345053941435,5,1371290400,39716,0,2013
897,33961,15.1841428647617,0.45619042182773,6,1371376800,34331,0,2013
898,40238,17.0024808244026,0.45893030424111,0,1371463200,33961,0,2013
899,40077,17.868141864467,0.461670186654489,1,1371549600,40238,0,2013
900,40362,20.1634728568541,0.464410069067869,2,1371636000,40077,0,2013
901,40336,18.0065659561605,0.467149951481249,3,1371722400,40362,0,2013
902,40187,15.8659345692128,0.469889833894629,4,1371808800,40336,0,2013
903,34238,16.3640366314571,0.472629716308008,5,1371895200,40187,0,2013
904,34007,15.1754431074618,0.475369598721388,6,1371981600,34238,0,2013
905,40031,13.5360383891647,0.478109481134768,0,1372068000,34007,0,2013
906,39991,16.4924285830063,0.480849363548148,1,1372154400,40031,0,2013
907,40147,16.9652542790465,0.483589245961527,2,1372240800,39991,0,2013
908,39927,16.0283815695017,0.486329128374907,3,1372327200,40147,0,2013
909,40106,15.9095349813402,0.489069010788287,4,1372413600,39927,0,2013
910,34230,15.7192406800868,0.491808893201667,5,1372500000,40106,0,2013
911,33609,19.3102371892819,0.494548775615047,6,1372586400,34230,0,2013
912,39408,16.0934739589473,0.497288658028426,0,1372672800,33609,0,2013
913,39013,14.8855433642132,0.500028540441806,1,1372759200,39408,0,2013
914,40101,16.5454077615645,0.502768422855186,2,1372845600,39013,0,2013
915,40078,18.2468540957406,0.505508305268566,3,1372932000,40101,0,2013
916,39880,19.9025960172254,0.508248187681945,4,1373018400,40078,0,2013
917,34566,21.8399301077629,0.510988070095325,5,1373104800,39880,0,2013
918,33680,23.6964783268319,0.513727952508705,6,1373191200,34566,0,2013
919,40445,21.5936496900613,0.516467834922085,0,1373277600,33680,0,2013
920,40562,20.0779851245368,0.519207717335464,1,1373364000,40445,0,2013
921,40156,21.0268157508849,0.521947599748844,2,1373450400,40562,0,2013
922,39905,16.7231501391773,0.524687482162224,3,1373536800,40156,0,2013
923,39725,17.9624291832057,0.527427364575604,4,1373623200,39905,0,2013
924,34890,25.7168139322962,0.530167246988983,5,1373709600,39725,0,2013
925,33811,23.3079966364683,0.532907129402363,6,1373796000,34890,0,2013
926,40404,23.6150133559065,0.535647011815743,0,1373882400,33811,0,2013
927,40570,24.2150034138222,0.538386894229123,1,1373968800,40404,0,2013
928,41419,25.3282240450137,0.541126776642502,2,1374055200,40570,0,2013
929,41719,24.4765250799392,0.543866659055882,3,1374141600,41419,0,2013
930,41166,24.455115645361,0.546606541469262,4,1374228000,41719,0,2013
931,34254,20.2380915832771,0.549346423882642,5,1374314400,41166,0,2013
932,33097,18.3714627694702,0.552086306296022,6,1374400800,34254,0,2013
933,40663,23.2111859688436,0.554826188709401,0,1374487200,33097,0,2013
934,41420,22.6069533194229,0.557566071122781,1,1374573600,40663,0,2013
935,40861,20.748323465098,0.560305953536161,2,1374660000,41420,0,2013
936,40103,20.8037056944102,0.56304583594954,3,1374746400,40861,0,2013
937,39932,21.4739852591206,0.56578571836292,4,1374832800,40103,0,2013
938,34101,22.5339717211508,0.5685256007763,5,1374919200,39932,0,2013
939,32510,19.9451327035197,0.57126548318968,6,1375005600,34101,0,2013
940,39226,20.4603363720722,0.574005365603059,0,1375092000,32510,0,2013
941,39077,17.3152361520926,0.576745248016439,1,1375178400,39226,0,2013
942,39078,18.4251493652639,0.579485130429819,2,1375264800,39077,0,2013
943,40664,25.1011552838306,0.582225012843199,3,1375351200,39078,0,2013
944,39581,20.3356443869059,0.584964895256579,4,1375437600,40664,0,2013
945,33378,19.0470774320322,0.587704777669958,5,1375524000,39581,0,2013
946,33063,20.1789738047342,0.590444660083338,6,1375610400,33378,0,2013
947,39171,19.7410268129485,0.593184542496718,0,1375696800,33063,0,2013
948,38443,18.3293938473388,0.595924424910098,1,1375783200,39171,0,2013
949,38168,18.86928383498,0.598664307323477,2,1375869600,38443,0,2013
950,38756,19.6261389618108,0.601404189736857,3,1375956000,38168,0,2013
951,38844,18.928623442723,0.604144072150237,4,1376042400,38756,0,2013
952,33062,17.7530212542781,0.606883954563617,5,1376128800,38844,0,2013
953,32440,18.1288343767736,0.609623836976996,6,1376215200,33062,0,2013
954,38369,18.3288673760497,0.612363719390376,0,1376301600,32440,0,2013
955,38945,17.2673646427093,0.615103601803756,1,1376388000,38369,0,2013
956,39325,19.130072302122,0.617843484217136,2,1376474400,38945,0,2013
957,39828,20.7363911609619,0.620583366630515,3,1376560800,39325,0,2013
958,39407,18.1689150034923,0.623323249043895,4,1376647200,39828,0,2013
959,33205,18.499735716333,0.626063131457275,5,1376733600,39407,0,2013
960,33158,18.5887949474424,0.628803013870655,6,1376820000,33205,0,2013
961,38701,19.310707077689,0.631542896284034,0,1376906400,33158,0,2013
962,39568,19.7760447844536,0.634282778697414,1,1376992800,38701,0,2013
963,39910,20.0391030607104,0.637022661110794,2,1377079200,39568,0,2013
964,39957,18.773671928975,0.639762543524174,3,1377165600,39910,0,2013
965,39971,21.0771578570793,0.642502425937553,4,1377252000,39957,0,2013
966,33910,17.7545827415224,0.645242308350933,5,1377338400,39971,0,2013
967,33321,18.3205992362987,0.647982190764313,6,1377424800,33910,0,2013
968,34080,19.9594982480009,0.650722073177693,0,1377511200,33321,1,2013
969,39441,17.2813447549865,0.653461955591073,1,1377597600,34080,0,2013
970,39602,18.148038118218,0.656201838004452,2,1377684000,39441,0,2013
971,39565,19.8049818457321,0.658941720417832,3,1377770400,39602,0,2013
972,39532,19.9834355479008,0.661681602831212,4,1377856800,39565,0,2013
973,34004,15.9971038248495,0.664421485244592,5,1377943200,39532,0,2013
974,32958,15.4296739328365,0.667161367657971,6,1378029600,34004,0,2013
975,39759,18.3747954830681,0.669901250071351,0,1378116000,32958,0,2013
976,40533,19.8180672162913,0.672641132484731,1,1378202400,39759,0,2013
977,40966,21.4280653678926,0.675381014898111,2,1378288800,40533,0,2013
978,40760,21.2780809597076,0.67812089731149,3,1378375200,40966,0,2013
979,40105,13.999229264541,0.68086077972487,4,1378461600,40760,0,2013
980,34450,14.9860335779567,0.68360066213825,5,1378548000,40105,0,2013
981,34065,15.2533763441521,0.68634054455163,6,1378634400,34450,0,2013
982,40262,8.86265463402181,0.689080426965009,0,1378720800,34065,0,2013
983,39878,14.744904640465,0.691820309378389,1,1378807200,40262,0,2013
984,40548,14.9464673054272,0.694560191791769,2,1378893600,39878,0,2013
985,40466,14.6562736421772,0.697300074205149,3,1378980000,40548,0,2013
986,40248,16.2477313684386,0.700039956618528,4,1379066400,40466,0,2013
987,35632,12.497576607069,0.702779839031908,5,1379152800,40248,0,2013
988,35231,14.0443967913711,0.705519721445288,6,1379239200,35632,0,2013
989,40899,12.4509690666311,0.708259603858668,0,1379325600,35231,0,2013
990,42077,12.1817285101735,0.710999486272047,1,1379412000,40899,0,2013
991,40977,13.3618248645581,0.713739368685427,2,1379498400,42077,0,2013
992,41196,13.1931774527426,0.716479251098807,3,1379584800,40977,0,2013
993,40779,14.8013190776127,0.719219133512187,4,1379671200,41196,0,2013
994,35379,15.3304650626723,0.721959015925567,5,1379757600,40779,0,2013
995,35358,17.7106584100924,0.724698898338946,6,1379844000,35379,0,2013
996,40629,16.5151425741401,0.727438780752326,0,1379930400,35358,0,2013
997,40983,15.7222335365206,0.730178663165706,1,1380016800,40629,0,2013
998,40969,16.2088797184862,0.732918545579086,2,1380103200,40983,0,2013
999,40695,14.580916887225,0.735658427992465,3,1380189600,40969,0,2013
1000,40160,15.2871024042056,0.738398310405845,4,1380276000,40695,0,2013
1001,35247,16.1874834313517,0.741138192819225,5,1380362400,40160,0,2013
1002,34366,15.5399222602955,0.743878075232605,6,1380448800,35247,0,2013
1003,40135,15.7709761352941,0.746617957645984,0,1380535200,34366,0,2013
1004,40470,14.8767915136588,0.749357840059364,1,1380621600,40135,0,2013
1005,41371,14.548995609918,0.752097722472744,2,1380708000,40470,0,2013
1006,41120,16.6410649365804,0.754837604886124,3,1380794400,41371,0,2013
1007,40814,17.3537160466296,0.757577487299503,4,1380880800,41120,0,2013
1008,35142,15.973935271606,0.760317369712883,5,1380967200,40814,0,2013
1009,34334,16.3788357267693,0.763057252126263,6,1381053600,35142,0,2013
1010,40519,15.6404180761164,0.765797134539643,0,1381140000,34334,0,2013
1011,40564,17.2403107302837,0.768537016953022,1,1381226400,40519,0,2013
1012,40477,14.2571489191896,0.771276899366402,2,1381312800,40564,0,2013
1013,40902,10.112383684473,0.774016781779782,3,1381399200,40477,0,2013
1014,41397,11.8773045243606,0.776756664193162,4,1381485600,40902,0,2013
1015,36793,12.0253111233841,0.779496546606541,5,1381572000,41397,0,2013
1016,37797,10.8367595335442,0.782236429019921,6,1381658400,36793,0,2013
1017,42855,10.2232748380007,0.784976311433301,0,1381744800,37797,0,2013
1018,42258,10.8028244045925,0.787716193846681,1,1381831200,42855,0,2013
1019,43284,10.1726250895613,0.790456076260061,2,1381917600,42258,0,2013
1020,41828,14.6766214477712,0.79319595867344,3,1382004000,43284,0,2013
1021,41961,13.3450635241153,0.79593584108682,4,1382090400,41828,0,2013
1022,36620,15.8866492388277,0.7986757235002,5,1382176800,41961,0,2013
1023,35643,14.211526607475,0.80141560591358,6,1382263200,36620,0,2013
1024,42173,15.0093383681866,0.804155488326959,0,1382349600,35643,0,2013
1025,41871,15.9756556770659,0.806895370740339,1,1382436000,42173,0,2013
1026,40978,15.0116288626074,0.809635253153719,2,1382522400,41871,0,2013
1027,41850,12.4350598745493,0.812375135567099,3,1382608800,40978,0,2013
1028,41056,16.5542896166252,0.815115017980478,4,1382695200,41850,0,2013
1029,35784,15.474854068402,0.817854900393858,5,1382781600,41056,0,2013
1030,35252,14.4820320588015,0.820594782807238,6,1382871600,35008,0,2013
1031,40918,12.4738432835213,0.823334665220618,0,1382958000,35252,0,2013
1032,41917,10.9799298612279,0.826074547633997,1,1383044400,40918,0,2013
1033,41935,11.7554242120259,0.828814430047377,2,1383130800,41917,0,2013
1034,41913,11.5989621032443,0.831554312460757,3,1383217200,41935,0,2013
1035,42368,12.7301392418034,0.834294194874137,4,1383303600,41913,0,2013
1036,37186,11.7674507525104,0.837034077287516,5,1383390000,42368,0,2013
1037,37032,9.72771885987839,0.839773959700896,6,1383476400,37186,0,2013
1038,43484,8.45275124153259,0.842513842114276,0,1383562800,37032,0,2013
1039,44088,9.12929654416011,0.845253724527656,1,1383649200,43484,0,2013
1040,44702,10.2929904004472,0.847993606941035,2,1383735600,44088,0,2013
1041,42854,10.0837035507487,0.850733489354415,3,1383822000,44702,0,2013
1042,44049,9.19161027823495,0.853473371767795,4,1383908400,42854,0,2013
1043,40624,6.24230489591778,0.856213254181175,5,1383994800,44049,0,2013
1044,38955,7.81781764757572,0.858953136594555,6,1384081200,40624,0,2013
1045,45405,10.5797625157152,0.861693019007934,0,1384167600,38955,0,2013
1046,43426,11.175078171794,0.864432901421314,1,1384254000,45405,0,2013
1047,44246,8.28662301303878,0.867172783834694,2,1384340400,43426,0,2013
1048,44295,9.22800717858598,0.869912666248074,3,1384426800,44246,0,2013
1049,44774,7.97204219886171,0.872652548661453,4,1384513200,44295,0,2013
1050,39851,9.12235643780191,0.875392431074833,5,1384599600,44774,0,2013
1051,39436,8.99275042724069,0.878132313488213,6,1384686000,39851,0,2013
1052,45358,8.4874765174201,0.880872195901593,0,1384772400,39436,0,2013
1053,45776,5.08574002864139,0.883612078314972,1,1384858800,45358,0,2013
1054,47743,6.43933010560957,0.886351960728352,2,1384945200,45776,0,2013
1055,46483,6.97619067058314,0.889091843141732,3,1385031600,47743,0,2013
1056,46305,5.91483016822868,0.891831725555112,4,1385118000,46483,0,2013
1057,41434,5.74260111477929,0.894571607968491,5,1385204400,46305,0,2013
1058,40839,6.74745557660238,0.897311490381871,6,1385290800,41434,0,2013
1059,47138,5.48697455410465,0.900051372795251,0,1385377200,40839,0,2013
1060,47422,6.21129800349565,0.902791255208631,1,1385463600,47138,0,2013
1061,46344,9.79315774249672,0.90553113762201,2,1385550000,47422,0,2013
1062,45753,8.87064220617168,0.90827102003539,3,1385636400,46344,0,2013
1063,44853,9.14951767555419,0.91101090244877,4,1385722800,45753,0,2013
1064,40231,6.70197444938767,0.91375078486215,5,1385809200,44853,0,2013
1065,40293,8.0505189113074,0.916490667275529,6,1385895600,40231,0,2013
1066,46208,9.01197872585111,0.919230549688909,0,1385982000,40293,0,2013
1067,46634,6.84937344381186,0.921970432102289,1,1386068400,46208,0,2013
1068,46360,7.58386693672911,0.924710314515669,2,1386154800,46634,0,2013
1069,48082,7.92194563445211,0.927450196929049,3,1386241200,46360,0,2013
1070,47025,5.42990782907578,0.930190079342428,4,1386327600,48082,0,2013
1071,41025,7.91913278061502,0.932929961755808,5,1386414000,47025,0,2013
1072,39470,9.51020659066345,0.935669844169188,6,1386500400,41025,0,2013
1073,44974,9.54551796439658,0.938409726582567,0,1386586800,39470,0,2013
1074,45993,8.49571720515821,0.941149608995947,1,1386673200,44974,0,2013
1075,47107,5.12536206115076,0.943889491409327,2,1386759600,45993,0,2013
1076,46696,7.15571082765209,0.946629373822707,3,1386846000,47107,0,2013
1077,45077,11.5980049399993,0.949369256236087,4,1386932400,46696,0,2013
1078,40097,9.37541136666388,0.952109138649466,5,1387018800,45077,0,2013
1079,39887,10.3413486934415,0.954849021062846,6,1387105200,40097,0,2013
1080,45398,10.6881294441392,0.957588903476226,0,1387191600,39887,0,2013
1081,45869,5.99375573945634,0.960328785889606,1,1387278000,45398,0,2013
1082,45433,9.74031724248163,0.963068668302985,2,1387364400,45869,0,2013
1083,45591,6.5145232995483,0.965808550716365,3,1387450800,45433,0,2013
1084,44425,6.95670657123552,0.968548433129745,4,1387537200,45591,0,2013
1085,39687,10.7999117787932,0.971288315543125,5,1387623600,44425,0,2013
1086,38833,8.35936926281702,0.974028197956504,6,1387710000,39687,0,2013
1087,44880,9.62382128574268,0.976768080369884,0,1387796400,38833,0,2013
1088,40677,7.75528472427099,0.979507962783264,1,1387882800,44880,0,2013
1089,39285,6.24152234041369,0.982247845196644,2,1387969200,40677,1,2013
1090,36698,3.90312637340015,0.984987727610023,3,1388055600,39285,0,2013
1091,40082,9.69669664554624,0.987727610023403,4,1388142000,36698,0,2013
1092,38595,6.69221220662869,0.990467492436783,5,1388228400,40082,0,2013
1093,38805,4.78628515763345,0.993207374850163,6,1388314800,38595,0,2013
1094,41606,9.60727378421018,0.995947257263542,0,1388401200,38805,0,2013
1095,41174,9.21223431705111,0.998687139676922,1,1388487600,41606,0,2013
1096,37708,7.62428399277687,0.0013699412066898,2,1388574000,41174,1,2014
1097,42617,8.3267138316522,0.0041098236200696,3,1388660400,37708,0,2014
1098,44366,8.87508936488689,0.0068497060334494,4,1388746800,42617,0,2014
1099,41281,8.30741510605856,0.0095895884468291,5,1388833200,44366,0,2014
1100,41610,4.93302730197664,0.0123294708602089,6,1388919600,41281,0,2014
1101,45481,11.0475734081003,0.0150693532735887,0,1389006000,41610,0,2014
1102,45492,9.02581502039284,0.0178092356869684,1,1389092400,45481,0,2014
1103,45194,10.1469462577939,0.0205491181003482,2,1389178800,45492,0,2014
1104,45505,7.50173541951503,0.023289000513728,3,1389265200,45194,0,2014
1105,45828,8.1365226973191,0.0260288829271077,4,1389351600,45505,0,2014
1106,40760,7.0131434853514,0.0287687653404875,5,1389438000,45828,0,2014
1107,42137,5.00629529398563,0.0315086477538672,6,1389524400,40760,0,2014
1108,46400,7.68220020741861,0.034248530167247,0,1389610800,42137,0,2014
1109,47163,4.57941045091718,0.0369884125806267,1,1389697200,46400,0,2014
1110,46198,9.96674631009534,0.0397282949940065,2,1389783600,47163,0,2014
1111,45819,8.91114278638489,0.0424681774073863,3,1389870000,46198,0,2014
1112,45849,7.91511187736463,0.045208059820766,4,1389956400,45819,0,2014
1113,41357,8.22832654502187,0.0479479422341458,5,1390042800,45849,0,2014
1114,40193,7.42329531033448,0.0506878246475255,6,1390129200,41357,0,2014
1115,47050,4.85119271639247,0.0534277070609053,0,1390215600,40193,0,2014
1116,47430,3.91696573178486,0.0561675894742851,1,1390302000,47050,0,2014
1117,46392,7.80140518984485,0.0589074718876648,2,1390388400,47430,0,2014
1118,46853,6.01853955849208,0.0616473543010446,3,1390474800,46392,0,2014
1119,47568,5.9270355571523,0.0643872367144243,4,1390561200,46853,0,2014
1120,40401,8.9186719700134,0.0671271191278041,5,1390647600,47568,0,2014
1121,43146,6.5903070825823,0.0698670015411839,6,1390734000,40401,0,2014
1122,47248,6.76814647302185,0.0726068839545636,0,1390820400,43146,0,2014
1123,46645,7.72054485047924,0.0753467663679434,1,1390906800,47248,0,2014
1124,47663,4.94522712823474,0.0780866487813231,2,1390993200,46645,0,2014
1125,48113,4.02969827101401,0.0808265311947029,3,1391079600,47663,0,2014
1126,48206,5.55414326011395,0.0835664136080827,4,1391166000,48113,0,2014
1127,41265,6.02830298524677,0.0863062960214624,5,1391252400,48206,0,2014
1128,39977,8.16696669293018,0.0890461784348422,6,1391338800,41265,0,2014
1129,46533,7.67895695277976,0.0917860608482219,0,1391425200,39977,0,2014
1130,46227,7.01098137690149,0.0945259432616017,1,1391511600,46533,0,2014
1131,47373,8.31825214189404,0.0972658256749814,2,1391598000,46227,0,2014
1132,46929,8.15889082611874,0.100005708088361,3,1391684400,47373,0,2014
1133,45870,6.79219162633163,0.102745590501741,4,1391770800,46929,0,2014
1134,40597,6.88855827235151,0.105485472915121,5,1391857200,45870,0,2014
1135,40695,7.14453826802661,0.1082253553285,6,1391943600,40597,0,2014
1136,46908,5.81736209195128,0.11096523774188,0,1392030000,40695,0,2014
1137,48072,5.64344795333419,0.11370512015526,1,1392116400,46908,0,2014
1138,48370,7.22103956417128,0.11644500256864,2,1392202800,48072,0,2014
1139,47016,6.04196483370824,0.11918488498202,3,1392289200,48370,0,2014
1140,48675,5.04925497734659,0.121924767395399,4,1392375600,47016,0,2014
1141,41391,8.28040269750033,0.124664649808779,5,1392462000,48675,0,2014
1142,39396,7.58915838677242,0.127404532222159,6,1392548400,41391,0,2014
1143,47390,8.73032583652781,0.130144414635539,0,1392634800,39396,0,2014
1144,45505,9.50131875729822,0.132884297048918,1,1392721200,47390,0,2014
1145,45335,9.06635052581114,0.135624179462298,2,1392807600,45505,0,2014
1146,44236,10.8439157907808,0.138364061875678,3,1392894000,45335,0,2014
1147,44539,8.09113323798287,0.141103944289058,4,1392980400,44236,0,2014
1148,38865,9.37454206989162,0.143843826702437,5,1393066800,44539,0,2014
1149,39185,11.4175200123572,0.146583709115817,6,1393153200,38865,0,2014
1150,44420,10.8737258894471,0.149323591529197,0,1393239600,39185,0,2014
1151,44269,7.96031305480767,0.152063473942577,1,1393326000,44420,0,2014
1152,44332,9.64241502837555,0.154803356355956,2,1393412400,44269,0,2014
1153,44816,9.22440940608057,0.157543238769336,3,1393498800,44332,0,2014
1154,45430,6.07699120716225,0.160283121182716,4,1393585200,44816,0,2014
